Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Amazon_TestSuite_Login_001,Edge Chromium 121,,,28-01-2024 17:13:03,28-01-2024 17:13:33,29.734s,PASSED
,,,,,,,
Test Cases/Amazon/TC_Amazon_Login_001,Edge Chromium 121,,,28-01-2024 17:13:12,28-01-2024 17:13:33,21.339s,PASSED
Start listener action : sampleBeforeTestCase,Edge Chromium 121,,,28-01-2024 17:13:12,28-01-2024 17:13:13,1.520s,PASSED
Start setup action : setupTestCase,Edge Chromium 121,,,28-01-2024 17:13:13,28-01-2024 17:13:18,5.049s,PASSED
"openBrowser("""")",Edge Chromium 121,,,28-01-2024 17:13:19,28-01-2024 17:13:20,1.490s,PASSED
"navigateToUrl(""https://www.amazon.com/"")",Edge Chromium 121,,,28-01-2024 17:13:20,28-01-2024 17:13:24,3.580s,PASSED
"click(findTestObject(""Object Repository/Amazon_Login_OR/Page_Amazon.com. Spend less. Smile more/span_Sign in""))",Edge Chromium 121,,,28-01-2024 17:13:24,28-01-2024 17:13:27,3.700s,PASSED
"setText(findTestObject(""Object Repository/Amazon_Login_OR/Page_Amazon Sign-In/input_Email or mobile phone number_email""), ""9912667488"")",Edge Chromium 121,,,28-01-2024 17:13:27,28-01-2024 17:13:29,1.501s,PASSED
"click(findTestObject(""Object Repository/Amazon_Login_OR/Page_Amazon Sign-In/input_Enter your email or mobile phone numb_fc7402""))",Edge Chromium 121,,,28-01-2024 17:13:29,28-01-2024 17:13:31,2.404s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Amazon_Login_OR/Page_Amazon Sign-In/input_Forgot your password_password""), ""WLLQQNs5EWZLJLX2thenaj8G2Ax0LCa1"")",Edge Chromium 121,,,28-01-2024 17:13:31,28-01-2024 17:13:32,0.880s,PASSED
"click(findTestObject(""Object Repository/Amazon_Login_OR/Page_Amazon Sign-In/input_Enter your password_signInSubmit""))",Edge Chromium 121,,,28-01-2024 17:13:32,28-01-2024 17:13:33,0.494s,PASSED
closeBrowser(),Edge Chromium 121,,,28-01-2024 17:13:33,28-01-2024 17:13:33,0.462s,PASSED
Start tear down : tearDownTestCase,Edge Chromium 121,,,28-01-2024 17:13:33,28-01-2024 17:13:33,0.007s,PASSED
Start listener action : sampleAfterTestCase,Edge Chromium 121,,,28-01-2024 17:13:33,28-01-2024 17:13:33,0.009s,PASSED
